DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,State,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2019-11,3.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2019-12,2.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-01,3.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-02,3.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-03,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-04,4.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-05,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-06,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-07,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-08,3.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-09,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-10,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-11,3.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2020-12,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-01,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-02,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-03,4.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-04,4.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-05,3.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-06,4.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-07,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-08,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-09,3.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-10,4.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-11,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2021-12,3.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-01,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-02,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-03,3.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-04,3.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-05,3.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-06,2.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-07,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-08,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-09,3.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-10,3.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-11,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,HU,2022-12,4.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-01,14.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-02,14.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-03,14.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-04,14.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-05,14.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-06,14.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-07,14.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-08,14.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-09,12.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-10,12.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-11,12.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2013-12,12.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-01,12.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-02,12.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-03,12.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-04,12.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-05,12.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-06,12.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-07,12.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-08,12.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-09,11.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-10,10.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-11,10.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2014-12,10.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-01,10.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-02,10.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-03,10.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-04,10.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-05,10.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-06,10.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-07,10.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-08,10.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-09,9.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-10,9.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-11,9.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2015-12,9.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-01,8.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-02,8.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-03,8.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-04,8.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-05,9.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-06,9.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-07,9.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-08,8.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-09,7.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-10,7.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-11,7.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2016-12,7.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-01,7.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-02,7.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-03,6.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-04,6.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-05,6.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-06,7.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-07,7.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-08,7.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-09,6.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-10,6.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-11,6.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2017-12,6.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-01,5.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-02,5.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-03,5.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-04,5.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-05,6.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-06,6.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-07,6.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-08,6.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-09,5.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-10,5.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-11,5.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2018-12,5.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-01,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-02,4.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-03,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-04,5.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-05,5.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-06,5.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-07,5.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-08,5.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-09,4.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-10,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-11,4.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2019-12,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-01,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-02,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-03,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-04,4.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-05,5.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-06,6.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-07,7.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-08,7.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-09,7.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-10,6.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-11,5.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2020-12,6.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-01,6.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-02,7.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-03,7.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-04,7.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-05,7.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-06,6.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-07,6.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-08,5.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-09,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-10,4.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-11,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2021-12,4.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-01,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-02,4.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-03,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-04,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-05,4.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-06,4.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-07,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-08,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-09,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-10,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-11,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2022-12,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IE,2023-01,4.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-01,6.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-02,5.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-03,7.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-04,7.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-05,8.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-06,6.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-07,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-08,5.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-09,5.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-10,5.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-11,4.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2013-12,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-01,7.0,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-02,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-03,6.5,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-04,6.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-05,7.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-06,5.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-07,3.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-08,5.7,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-09,4.8,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-10,5.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-11,3.4,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2014-12,4.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-01,5.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-02,5.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-03,4.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-04,6.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-05,7.3,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-06,3.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-07,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-08,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-09,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-10,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-11,4.1,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2015-12,1.9,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2016-01,3.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2016-02,3.6,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2016-03,4.2,
ESTAT:EI_LMHR_M(1.0),21/02/23 11:00:00,M,PC_ACT,NSA,LM-UN-T-TOT,IS,2016-04,5.3,
